target_id	length	eff_length	est_counts	tpm
NM_032360|ACBD6|180257365|180472022|180257365|180257497|98.13|1(-)	1602	1423.08	9474	56.7594
NM_001039844|ACBD7|15117474|15130775|15117474|15120528|77.57|1(-)	3369	2880.51	3231.11	9.56351
NM_001082486|ACD|67691432|67694718|67691432|67691508|100|1(-)	2048	2456.59	3338	11.5848
NM_000665|ACHE|100487615|100493592|100487615|100487834|61.68|1(-)	2254	2697.54	29	0.0916569
NM_001164814|ACIN1|23527773|23564823|23527773|23528356|92.52|1(-)	4898	4799.08	8905.06	15.8203
NM_001303274|ACLY|40023826|40075275|40023826|40024062|86.92|1(-)	3712	3852.91	133793	296.06
NM_007274|ACOT7|6324332|6453826|6324332|6324656|100|1(-)	1804	1892.51	3503	15.7811
NM_005469|ACOT8|44470360|44486048|44470360|44470476|96.26|1(-)	1170	1221.57	10016	69.9055
NM_001330259|ACOT9|23721794|23761404|23721794|23722010|89.72|1(-)	1581	1248.76	3777	25.7872
NM_001185039|ACOX1|73941662|73975515|73941662|73942828|81.31|1(-)	3684	3269.61	23951	62.4544
NM_003501|ACOX3|8368439|8442452|8368439|8368687|87.85|1(-)	2443	2546.74	3713	12.4301
NM_001302489|ACP2|47261336|47270179|47261336|47261666|47.66|1(-)	1632	1714.51	6383	31.7409
NM_001111034|ACP5|11685475|11689595|11685475|11685824|35.51|1(-)	1610	1447.3	0	0
NM_001323625|ACP6|147119170|147142665|147119170|147119978|96.26|1(-)	2515	2677.43	1771	5.63943
NM_001286708|ACSL1|185678175|185733413|185678175|185678278|43.93|1(-)	2332	2032.28	10981	46.0673
NM_001318509|ACSL4|108886908|108976632|108886908|108887257|52.34|1(-)	2983	2234.57	980	3.7391
NM_001252675|ACSS1|24986873|25038818|24986873|24988397|54.21|1(-)	3668	3962.79	8199	17.6398
NM_001100|ACTA1|229566992|229569843|229566992|229567245|42.99|1(-)	1492	1385.03	70.0029	0.430917
NM_001141945|ACTA2|90694831|90751154|90694831|90694979|90.65|1(-)	1764	1752.43	607	2.95313
NM_001101|ACTB|5567299|5570232|5567299|5567378|55.14|1(-)	1291	1233.76	522043	3607.53
NM_005159|ACTC1|35082426|35087927|35082426|35082612|33.64|1(-)	1563	1504.58	3.00006	0.017
NM_001199954|ACTG1|79477595|79479892|79477595|79477715|51.4|1(-)	1506	1472.66	147759	855.433
NM_001102|ACTN1|69341037|69446083|69341037|69341575|100|1(-)	3527	3385.13	20726.7	52.2024
NM_005736|ACTR1A|104240558|104262512|104240558|104240619|98.13|1(-)	1300	1195.39	17680	126.098
NM_005735|ACTR1B|98272468|98280561|98272468|98273320|72.9|1(-)	2191	2415.38	10401	36.7134
NM_022899|ACTR8|53902680|53916229|53902680|53902745|90.65|1(-)	2041	1728.3	2669	13.1663
NM_032487|ACTRT3|169485110|169487683|169485110|169485219|36.45|1(-)	1603	1448.45	316	1.86003
NM_001105|ACVR1|158592958|158731623|158592958|158594042|88.79|1(-)	3044	2618.7	1008	3.28178
NM_001107|ACYP1|75520118|75530752|75520118|75520146|42.99|1(-)	432	246.968	1680	57.9967
NM_000022|ADA|43248163|43280399|43248163|43248474|100|1(-)	1554	1485.61	303	1.7389
NM_001110|ADAM10|58889383|59042177|58889383|58889745|63.55|1(-)	3053	2511.26	8613	29.2413
NM_001288973|ADAM12|127700960|128077127|127700960|127705847|45.79|1(-)	8021	7858.3	0	0
NM_003183|ADAM17|9630016|9695949|9630016|9630305|45.79|1(-)	2979	2413.04	3655	12.9139
NM_033274|ADAM19|156904312|157002831|156904312|156907956|70.09|1(-)	6528	7196.62	91	0.107807
NM_001109|ADAM8|135075927|135090407|135075927|135076659|84.11|1(-)	3293	3882.29	544	1.19466
NM_006988|ADAMTS1|28209330|28217728|28209330|28209897|36.45|1(-)	3926	3733.62	85	0.194099
NM_001282352|ADAMTS10|8645124|8657080|8645124|8645776|56.07|1(-)	2459	2856.69	3	0.00895352
NM_014244|ADAMTS2|178537854|178772431|178537854|178540867|31.78|1(-)	6751	7371.94	2.00417	0.00231786
NM_014243|ADAMTS3|73146686|73434516|73146686|73148852|42.99|1(-)	5821	4805.65	68	0.12064
NM_001320336|ADAMTS4|161159538|161168843|161159538|161160739|31.78|1(-)	4168	4793.46	102.669	0.18261
NM_007038|ADAMTS5|28290241|28339439|28290241|28296371|42.06|1(-)	9652	9489.3	0	0
NM_197941|ADAMTS6|64444565|64777747|64444565|64447662|48.6|1(-)	7308	6237.87	12	0.0164014
NM_213604|ADAMTSL5|1505723|1513188|1505723|1506013|48.6|1(-)	2150	2473.84	1111	3.82892
NM_001284308|ADAP1|937547|995043|937547|938557|85.05|1(-)	2168	2499.72	10948	37.3403
NM_001025107|ADAR|154554771|154600456|154554771|154557281|83.18|1(-)	6302	6346.09	64413	86.537
NM_001324444|ADAT1|75633824|75657221|75633824|75634113|42.99|1(-)	2025	1817.09	3087	14.4842
NM_001286259|ADAT2|143749483|143763814|143749483|143749599|57.94|1(-)	1836	1536.49	202.73	1.12492
NM_001320613|ADCY3|25042142|25142886|25042142|25042800|49.53|1(-)	4628	5244.93	5199	8.45114
NM_015270|ADCY6|49159977|49182879|49159977|49162373|88.79|1(-)	6098	7005.72	50371	61.3004
NM_001116|ADCY9|4014904|4166186|4014904|4015775|83.18|1(-)	5472	5993.93	9899	14.0804
NM_001185054|ADD2|70889262|70994847|70889262|70890556|49.53|1(-)	3740	3804.93	38	0.0851474
NM_145290|ADGRA3|22388999|22517677|22388999|22389327|95.33|1(-)	4564	4025.86	7304	15.4681
NM_001294335|ADGRB2|32192718|32229664|32192718|32193020|93.46|1(-)	5427	6457.43	1691	2.23264
NM_001008701|ADGRL1|14260499|14316997|14260499|14261684|42.99|1(-)	5906	6814.89	12380	15.4881
NM_000671|ADH5|99993297|100009939|99993297|99993567|88.79|1(-)	1483	1190.41	13132	94.0519
NM_001306077|ADI1|3502562|3521518|3502562|3502733|56.07|1(-)	3531	3056.33	11384.9	31.7588
NM_001290553|ADIPOR1|202910631|202927112|202910631|202910700|96.26|1(-)	1367	1393.15	27219	166.575
NM_001282531|ADNP|49510856|49547750|49510856|49507941|30.84|1(-)	1046	833.614	1026	10.4934
NM_031284|ADPGK|73043708|73076126|73043708|73044681|98.13|1(-)	2558	2482.73	5352	18.379
NM_138430|ADPRHL1|114076294|114107839|114076294|114077136|54.21|1(-)	1994	2044.18	4359	18.1804
NM_001126|ADSS|244572770|244615436|244572770|244572887|54.21|1(-)	1805	1358.43	10663	66.9235
NM_001130|AES|3053157|3062371|3053157|3053816|100|1(-)	1426	1539.51	44367	245.704
NM_001134647|AFAP1|7765293|7941653|7765293|7765491|40.19|1(-)	2916	2872.07	1965	5.83314
NM_001025108|AFF3|100163748|100722045|100163748|100167935|37.38|1(-)	8087	7687.74	1572.82	1.74427
NM_014423|AFF4|132215879|132299354|132215879|132216750|77.57|1(-)	4771	4096.1	6857	14.2725
NM_006796|AFG3L2|12329114|12377275|12329114|12329563|97.2|1(-)	3037	2779.22	17609	54.0191
NM_000027|AGA|178352717|178363657|178352717|178352861|89.72|1(-)	1313	992.46	4333	37.2229
NM_001122772|AGAP2|58118980|58132029|58118980|58120334|53.27|1(-)	4933	5891.35	378	0.547031
NM_001144000|AGAP5|75434053|75457554|75434053|75434356|37.38|1(-)	2405	2197.21	1346.95	5.22654
NM_001136|AGER|32148746|32152099|32148746|32148919|89.72|1(-)	1488	1564.45	178	0.970047
NM_024758|AGMAT|15900044|15911605|15900044|15900145|55.14|1(-)	1303	1322.74	531	3.42258
NM_001164623|AGO2|141541868|141645646|141541868|141542142|98.13|1(-)	2793	2717.34	12066	37.8577
NM_006411|AGPAT1|32135989|32143916|32135989|32137052|89.72|1(-)	2250	2673.91	8726	27.823
NM_001012727|AGPAT2|139567596|139581911|139567596|139568203|96.26|1(-)	1450	1671.49	8563	43.6774
NM_020133|AGPAT4|161557106|161695107|161557106|161557571|74.77|1(-)	1829	1830.46	15	0.0698659
NM_000029|AGT|230838283|230850336|230838283|230838886|32.71|1(-)	2569	2742.99	13	0.0404067
NM_001286715|AGTPBP1|88161854|88356944|88161854|88162023|41.12|1(-)	4073	3016.06	1881	5.3172
NM_001323342|AHCTF1|247003841|247095280|247003841|247004107|95.33|1(-)	7475	5990.28	21107	30.041
NM_000687|AHCY|32868074|32891317|32868074|32868839|100|1(-)	2305	2326.42	66234	242.732
NM_001134830|AHI1|135606433|135818903|135606433|135606782|87.85|1(-)	4177	2935.63	1741	5.05629
NM_024060|AHNAK|62201016|62314332|62201016|62201355|72.9|1(-)	1089	988.686	14182	122.296
NM_138420|AHNAK2|105407670|105444694|105407670|105404399|34.58|1(-)	14237	15316.9	43051	23.9633
NM_022831|AIDA|222841355|222885864|222841355|222843234|34.58|1(-)	3005	2367.05	4841	17.4366
NM_001130846|AIFM1|129263342|129272015|129263342|129263531|98.13|1(-)	1919	1732.71	4449.28	21.8926
NM_001198696|AIFM2|71873735|71892690|71873735|71873933|94.39|1(-)	1537	1494.97	572	3.26211
NM_032876|AJUBA|23441284|23451851|23441284|23442651|36.45|1(-)	3360	3736.2	4443.22	10.1392
NM_000476|AK1|130630118|130640022|130630118|130630286|100|1(-)	906	779.984	7768	84.9099
NM_001199199|AK2|33475679|33502512|33475679|33476429|73.83|1(-)	1508	1302.25	18252	119.495
NM_001199852|AK3|4712165|4741309|4712165|4712975|34.58|1(-)	1596	1105.82	3619	27.9022
NM_001015891|AK6|68647767|68665840|68647767|68647887|71.03|1(-)	968	656.723	3222.24	41.8322
NM_001317958|AK8|135600965|135754198|135600965|135601074|44.86|1(-)	2112	2107.72	1540	6.22936
NM_001330152|AKAP10|19808081|19881169|19808081|19809539|73.83|1(-)	3450	2890.53	6898	20.3461
NM_005858|AKAP8|15465443|15490612|15465443|15465725|100|1(-)	2431	2300.03	4414	16.3619
NM_001291478|AKAP8L|15490861|15529932|15490861|15490932|92.52|1(-)	2027	1929.65	7722	34.1183
NM_018064|AKIRIN2|88385016|88411985|88385016|88385314|68.22|1(-)	1493	1468.31	1519	8.8201
NM_001346142|AKR1B1|134127108|134143991|134127108|134127479|93.46|1(-)	1374	1240.38	4	0.0274942
NM_001321027|AKR1C2|5031965|5046206|5031965|5032187|34.58|1(-)	1295	1053.78	19.3081	0.156216
NM_001320979|AKR7A2|19630491|19638640|19630491|19630718|62.62|1(-)	1224	1188.57	12869.5	92.3147
NM_012067|AKR7A3|19609059|19615280|19609059|19609224|62.62|1(-)	1238	1155.45	481.519	3.55303
NM_001014431|AKT1|105235686|105262080|105235686|105236677|98.13|1(-)	2773	2925.07	82152	239.451
NM_001098632|AKT1S1|50372296|50380644|50372296|50373173|99.07|1(-)	2018	2319.32	5254	19.3137
NM_001243027|AKT2|40738710|40791302|40738710|40739778|56.07|1(-)	2776	3243.66	17437	45.8322
NM_001012398|AKTIP|53526217|53537216|53526217|53526323|79.44|1(-)	1242	936.837	3015	27.4384
NM_000031|ALAD|116150490|116163618|116150490|116150579|88.79|1(-)	1284	1238.41	3956	27.2349
NM_001017423|ALDH18A1|97365698|97416567|97365698|97366518|99.07|1(-)	3444	3305.76	28537	73.5991
NM_001034173|ALDH1L2|105413568|105478341|105413568|105418201|56.07|1(-)	7532	6397.75	2200.97	2.93307
NM_000691|ALDH3A1|19641297|19651746|19641297|19641533|35.51|1(-)	1778	1615.3	0	0
NM_001161504|ALDH4A1|19197924|19217385|19197924|19199338|98.13|1(-)	3242	3733.8	18883	43.1177
NM_001278593|ALDH6A1|74527323|74551196|74527323|74527344|53.27|1(-)	1689	1501.27	17018	96.6462
NM_001182|ALDH7A1|125880563|125931082|125880563|125880656|93.46|1(-)	1905	1645.21	4876	25.2684
NM_000696|ALDH9A1|165632063|165667900|165632063|165632286|61.68|1(-)	1885	1652.67	23103	119.184
NM_005165|ALDOC|26900138|26903951|26900138|26900543|89.72|1(-)	1645	1644.49	15679	81.2874
NM_024105|ALG12|50296864|50312106|50296864|50297485|98.13|1(-)	2362	2645.77	4634	14.9327
NM_001305242|ALG14|95448486|95538507|95448486|95448851|78.5|1(-)	886	691.623	1309	16.1363
NM_001015050|ALG1L|125648115|125655887|125648115|125648194|41.12|1(-)	812	734.498	1509.37	17.5202
NM_033087|ALG2|101980085|101984246|101980085|101980215|85.05|1(-)	1451	1265.38	4074	27.4496
NM_001006941|ALG3|183960211|183967313|183960211|183960301|98.13|1(-)	1511	1689.79	14709	74.2139
NM_001142364|ALG5|37523975|37573504|37523975|37524078|99.07|1(-)	1055	743.202	3656	41.9406
NM_024079|ALG8|77811992|77850699|77811992|77812009|99.07|1(-)	1663	1445.33	13856	81.7347
NM_001077690|ALG9|111653038|111742305|111653038|111657120|70.09|1(-)	6017	5484.34	4940.78	7.68079
NM_006020|ALKBH1|78139438|78174356|78139438|78140154|90.65|1(-)	1895	1733.78	5207	25.6052
NM_001001655|ALKBH2|109525994|109531293|109525994|109526010|98.13|1(-)	1045	920.059	2993	27.7348
NM_017621|ALKBH4|102097266|102105321|102097266|102097840|34.58|1(-)	1521	1542.85	2142.89	11.8416
NM_001297701|ALKBH6|36500023|36505145|36500023|36500191|92.52|1(-)	1054	1043.71	2861	23.3709
NM_001301010|ALKBH8|107373453|107436461|107373453|107375383|89.72|1(-)	4037	2975.01	1083	3.10366
NM_001165960|ALOXE3|7999218|8022234|7999218|7999944|31.78|1(-)	3396	3760.16	608	1.37858
NM_052947|ALPK2|56148479|56296189|56148479|56149054|58.88|1(-)	7302	7139.3	0	0
NM_020919|ALS2|202565276|202645895|202565276|202566573|89.72|1(-)	6627	6055.29	4200	5.91356
NM_001190707|ALS2CL|46712079|46735146|46712079|46712473|48.6|1(-)	3449	3898.2	1101	2.40801
NM_005782|ALYREF|79845871|79849462|79845871|79846006|62.62|1(-)	936	753.694	19225	217.473
NM_001167595|AMACR|33988395|34008220|33988395|33988412|98.13|1(-)	1298	1067.71	1855	14.8124
NM_001267782|AMBRA1|46417964|46615619|46417964|46418999|96.26|1(-)	5303	5961.4	13036.9	18.645
NM_152424|AMER1|63404997|63425624|63404997|63409758|92.52|1(-)	8442	8826.28	1078.11	1.04141
NM_001144|AMFR|56396649|56459450|56396649|56396820|57.94|1(-)	2314	2349.58	23917	86.7863
NM_020703|AMIGO1|110049446|110052336|110049446|110050052|64.49|1(-)	2470	2513.49	377	1.27879
NM_181847|AMIGO2|47471129|47473734|47471129|47471216|66.36|1(-)	2209	2087.74	7806	31.8777
NM_198722|AMIGO3|49754276|49757238|49754276|49755383|88.79|1(-)	2962	3578.5	1527	3.63809
NM_001025580|AMMECR1|109437414|109561380|109437414|109441747|55.14|1(-)	5305	4349.55	1682	3.29698
NM_001199140|AMMECR1L|128620792|128643514|128620792|128622667|71.96|1(-)	3087	3102.14	3871	10.6389
NM_001113402|AMN1|31825029|31882108|31825029|31825237|84.11|1(-)	1151	810.252	754	7.93389
NM_001113490|AMOT|112018155|112066354|112018155|112021794|61.68|1(-)	6894	6615.05	180	0.231993
NM_001278683|AMOTL2|134074719|134094259|134074719|134076546|59.81|1(-)	4458	4667	20900	38.1807
NM_001635|AMPH|38423305|38671167|38423305|38424418|46.73|1(-)	3417	3083.92	33	0.0912318
NM_000481|AMT|49454211|49460111|49454211|49454972|75.7|1(-)	2201	2336.28	146	0.532799
NM_022662|ANAPC1|112525217|112641741|112525217|112526867|58.88|1(-)	7732	7106.71	14636	17.5586
NM_001256706|ANAPC10|145916363|146019371|145916363|145916524|66.36|1(-)	831	462.253	1256	23.1657
NM_001242374|ANAPC13|134197359|134204865|134197359|134197431|59.81|1(-)	1028	842.908	2728	27.593
NM_001330321|ANAPC15|71817418|71823826|71817418|71818396|39.25|1(-)	1777	1616.32	4652.58	24.5416
NM_013366|ANAPC2|140069236|140083057|140069236|140069393|98.13|1(-)	2699	2883.62	11236	33.2206
NM_001137559|ANAPC5|121746160|121792012|121746160|121746282|100|1(-)	2251	1996.58	31436	134.238
NM_016238|ANAPC7|110811629|110841535|110811629|110811948|67.29|1(-)	2120	1834.65	13259	61.6159
NM_015305|ANGEL1|77253586|77279283|77253586|77255570|88.79|1(-)	4110	4590.66	7772	14.4342
NM_001300753|ANGEL2|213168095|213189217|213168095|213168382|85.98|1(-)	2051	1500.69	3733	21.2081
NM_012098|ANGPTL2|129850917|129885044|129850917|129851217|32.71|1(-)	2282	2119.3	0	0
NM_001321411|ANGPTL6|10203014|10213333|10203014|10203264|34.58|1(-)	1779	1862	40	0.183154
NM_001142445|ANK1|41512219|41522804|41512219|41513245|33.64|1(-)	1760	1724.07	98	0.484625
NM_001257999|ANKFY1|4071131|4167142|4071131|4071072|56.07|1(-)	3694	3641.11	5474	12.8176
NM_054027|ANKH|14711173|14871887|14711173|14711305|97.2|1(-)	1942	2029.75	3	0.0126012
NM_015114|ANKLE2|133303718|133338474|133303718|133303827|98.13|1(-)	3016	2807.4	12702	38.5747
NM_001282771|ANKMY1|241418839|241497438|241418839|241419025|78.5|1(-)	3437	3681.21	795	1.84125
NM_020319|ANKMY2|16639404|16685442|16639404|16640385|98.13|1(-)	2551	1908.4	4261	19.0361
NM_023039|ANKRA2|72848160|72861511|72848160|72848621|80.37|1(-)	2062	1663.02	1445	7.40807
NM_017664|ANKRD10|111530964|111567454|111530964|111531983|79.44|1(-)	2455	2221.91	6566	25.1947
NM_001256182|ANKRD11|89334038|89556969|89334038|89334885|36.45|1(-)	9371	9042.99	8909	8.39947
NM_030816|ANKRD13C|70727781|70820417|70727781|70728399|64.49|1(-)	2570	2059.14	5587	23.1328
NM_001009941|ANKRD16|5902870|5931860|5902870|5920092|41.12|1(-)	18851	19672.4	4298.4	1.86288
NM_001286771|ANKRD17|73941540|74088831|73941540|73941947|48.6|1(-)	7967	7219.8	14221	16.7935
NM_001331100|ANKRD18A|38566148|38620657|38566148|38572041|40.19|1(-)	9433	8581.86	844.897	0.839378
NM_144994|ANKRD23|97503651|97509758|97503651|97505285|76.64|1(-)	2581	2794.92	269	0.820575
NM_001256053|ANKRD26|27294443|27389427|27294443|27294518|58.88|1(-)	5377	3345.91	5368	13.6783
NM_032139|ANKRD27|33087914|33166102|33087914|33089050|100|1(-)	4445	4086.73	8530	17.7954
NM_001195098|ANKRD28|15708743|15839691|15708743|15711776|77.57|1(-)	6382	4933.5	7688	13.286
NM_001308238|ANKRD29|21180198|21242849|21180198|21181189|38.32|1(-)	1953	1586.27	11	0.0591223
NM_016466|ANKRD39|97513777|97523756|97513777|97514037|80.37|1(-)	844	725.996	743	8.72549
NM_052855|ANKRD40|48772683|48785270|48772683|48773357|80.37|1(-)	2036	1749.89	5879	28.6436
NM_001195144|ANKRD44|197851386|198175521|197851386|197854314|68.22|1(-)	6103	4896.43	1277	2.22355
NM_173595|ANKRD52|56633613|56652143|56633613|56636925|61.68|1(-)	6633	7480.73	13113	14.9449
NM_138797|ANKRD54|38226862|38240353|38226862|38227949|100|1(-)	2098	2198.59	6639	25.7451
NM_001190479|ANKRD63|40570573|40574787|40570573|40573644|38.32|1(-)	4214	4831.07	29	0.0511787
NM_152326|ANKRD9|102973182|102976128|102973182|102973272|100|1(-)	1641	1787.84	6524	31.1115
NM_173551|ANKS6|101498027|101558824|101498027|101498800|46.73|1(-)	3440	3728.38	1	0.00228673
NM_001204832|ANO10|43407867|43663569|43407867|43408397|49.53|1(-)	2495	2297.35	12969	48.1299
NM_020959|ANO8|17434032|17445638|17434032|17434325|85.98|1(-)	4151	4656.99	2114.04	3.87028
NM_000216|ANOS1|8496915|8700228|8496915|8501035|30.84|1(-)	6314	4988.1	37	0.0632414
NM_006305|ANP32A|69072207|69113261|69072207|69072419|81.31|1(-)	1133	776.542	8547	93.8391
NM_001136478|ANP32E|150192680|150208504|150192680|150192992|95.33|1(-)	1366	854.498	5340	53.2801
NM_001150|ANPEP|90328126|90358072|90328126|90328579|35.51|1(-)	3649	3921.11	7	0.0152203
NM_001286780|ANTXR2|80826725|80994626|80826725|80828582|66.36|1(-)	3250	2637.56	460	1.48693
NM_001157|ANXA11|81915353|81965328|81915353|81915608|100|1(-)	2011	2070.14	15594	64.2232
NM_001002857|ANXA2|60639593|60690185|60639593|60639828|42.99|1(-)	1391	1095.82	47184	367.105
NM_001014279|ANXA2R|43039474|43040447|43039474|43039566|41.12|1(-)	973	916.63	154	1.43239
NM_001154|ANXA5|122589152|122618147|122589152|122589622|97.2|1(-)	1598	1176.17	29829	216.225
NM_001155|ANXA6|150480666|150537443|150480666|150481008|99.07|1(-)	2592	2568.56	62012	205.836
NM_001156|ANXA7|75135539|75173843|75135539|75135852|99.07|1(-)	1789	1478.32	38614	222.695
NM_001127|AP1B1|29723845|29784572|29723845|29724809|100|1(-)	4001	4329.55	28453	56.0299
NM_001030007|AP1G1|71766258|71842976|71766258|71766960|42.99|1(-)	3494	3108.1	20102	55.1416
NM_001282474|AP1G2|24028776|24037045|24028776|24028957|94.39|1(-)	2750	2970.48	5040	14.4657
NM_001300887|AP1M2|10683347|10697991|10683347|10683741|76.64|1(-)	1756	1763.69	24796	119.865
NM_001272071|AP1S2|15844663|15873137|15844663|15845447|45.79|1(-)	1594	1156.44	4946	36.4641
NM_001039569|AP1S3|224620043|224702319|224620043|224623431|67.29|1(-)	4005	3208.87	736.127	1.95585
NM_001301076|AP2S1|47341424|47353547|47341424|47341703|100|1(-)	862	772.293	24946	275.394
NM_001271769|AP3B1|77298150|77590579|77298150|77298725|89.72|1(-)	4048	3183.73	11164	29.8964
NM_001278511|AP3B2|83328033|83378660|83328033|83328311|71.03|1(-)	3633	3689.38	112	0.258821
NM_001261826|AP3D1|2102034|2151556|2102034|2102171|98.13|1(-)	4008	4022.18	27572	58.4443
NM_001320263|AP3M1|75882716|75910843|75882716|75883567|66.36|1(-)	2729	2364.3	17102	61.6706
NM_005829|AP3S2|90377537|90437617|90377537|90378746|99.07|1(-)	2227	2253.41	3634.67	13.7518
NM_001253852|AP4B1|114437678|114447545|114437678|114437686|45.79|1(-)	2434	2224.1	1808	6.93073
NM_138368|AP5B1|65545235|65548062|65545235|65545326|54.21|1(-)	2728	3362.21	3516	8.91578
NM_001163|APBA1|72042449|72287275|72042449|72046242|37.38|1(-)	6583	6889.2	14.0056	0.0173327
NM_004886|APBA3|3750874|3761673|3750874|3751023|82.24|1(-)	2054	2296.03	1470	5.45852
NM_001164|APBB1|6416355|6440341|6416355|6416763|73.83|1(-)	2682	2920.31	372	1.08605
NM_001166050|APBB2|40817575|41216635|40817575|40818108|49.53|1(-)	3440	3172.32	1481	3.98027
